Cruise,ISO_DateTime_UTC,ISO_DateTime_PDT,Line,St,Lat,Long,Tow_Depth,Mesh_Size,Larva_ID,Growth_Stage,Species,SL,BD,HL,Prey_Taxa,Prey_Stage,Length,Width
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Cyclopoida,Copepodite,0.3145,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.5735,0.2775
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,1.0175,0.444
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.74,0.4995
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Cyclopoida,Copepodite,0.481,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.8325,0.444
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.3885,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.703,0.4995
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Cyclopoida,Copepodite,0.74,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Cyclopoida,Copepodite,0.4995,0.2405
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.4995,0.2035
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.8325,0.3145
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.296,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.407,0.3145
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.592,0.2405
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF031,Postflexion,Sebastes jordani,12.3246,1.9188,4.2804,Calanoida,Copepodite,0.777,0.37
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.3145,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Harpacticoida,Nauplii,0.222,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.4995,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2775,0.1295
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Copepodite,0.407,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.296,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Copepoda,Nauplii,,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.296,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Copepoda,Nauplii,0.259,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.333,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2405,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.296,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2405,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.37,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2035,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Copepoda,Nauplii,0.259,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2035,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2405,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.1665,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2035,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Copepoda,Nauplii,0.259,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.1665,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.222,0.1295
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.3145,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.1665,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2405,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.259,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.185,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.148,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.222,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.3145,0.185
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.407,0.259
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.259,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.296,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.222,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2405,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2035,0.074
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.2405,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2405,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Copepodite,0.777,0.2775
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.37,0.2035
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.259,0.1295
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.2775,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.148,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Calanoida,Nauplii,0.222,0.1665
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF032,Flexion,Sebastes rufus,7.6014,1.6236,2.7306,Cyclopoida,Nauplii,0.1295,0.074
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Poecilostomatoida,Copepodite,0.481,0.296
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Cyclopoida,Nauplii,0.2035,0.1295
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Calanoida,Copepodite,0.3145,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Cyclopoida,Nauplii,0.1665,0.148
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Calanoida,Nauplii,0.2035,0.0925
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF033,Preflexion,Sebastes wilsoni,4.5018,0.4428,1.476,Calanoida,Copepodite,0.481,0.2405
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Copepoda,Nauplii,0.2405,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Copepoda,Nauplii,,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Copepoda,Nauplii,0.259,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Calanoida,Nauplii,0.2035,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Euphausiacea,Nauplii,0.444,0.222
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Calanoida,Nauplii,0.2405,0.111
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Cyclopoida,Nauplii,,
BBB2104,2021-04-07T21:04Z,2021-04-07T14:04,90,37,33.183783,-118.388867,30.13,505,RF034,Flexion,Sebastes melanostomus,6.0516,0.738,1.7712,Cyclopoida,Copepodite,0.4995,0.296
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Calanoida,Nauplii,0.296,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Calanoida,Nauplii,0.259,0.1665
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Calanoida,Nauplii,0.296,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Copepoda,Copepodite,0.8695,0.481
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Calanoida,Nauplii,0.2775,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Cyclopoida,Nauplii,0.1665,0.111
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Copepoda,Nauplii,0.222,0.2035
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF038,Flexion,Sebastes semicinctus,7.5276,0.738,2.0664,Calanoida,Nauplii,0.222,0.1665
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Copepodite,0.518,0.2035
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.2775,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.1665,0.111
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.185,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.148,0.074
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.222,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.222,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.1665,0.111
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.296,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Copepodite,0.3515,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.259,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.1295,0.111
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Copepoda,Nauplii,0.185,0.111
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.148,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Cyclopoida,Nauplii,0.222,0.0925
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.222,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.222,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Calanoida,Nauplii,0.222,0.148
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF039,Flexion,Sebastes jordani,5.9778,0.5166,1.5498,Copepoda,Nauplii,0.185,0.0925
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Calanoida,Copepodite,0.37,0.259
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Eucalanidae,Nauplii,0.4255,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Calanoida,Nauplii,0.185,0.1295
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Calanoida,Nauplii,0.259,0.185
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Cyclopoida,Nauplii,0.148,0.0925
BBB2104,2021-04-06T17:38Z,2021-04-06T10:38,93.3,28,32.914483,-117.394717,30.32,505,RF040,Flexion,Sebastes simulator,5.8302,0.8856,2.1402,Cyclopoida,Nauplii,0.148,0.1295
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Euphausiacea,Calyptopsis,1.4985,0.5365
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.925,0.3515
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Euphausiacea,Calyptopsis,1.5355,0.4625
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.74,0.3515
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.74,0.3885
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.666,0.333
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.7955,0.3515
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.6845,0.3515
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.481,0.37
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.666,0.296
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.518,0.259
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Euphausiacea,Calyptopsis,0.888,0.2405
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.7955,0.37
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.74,0.2775
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.777,0.37
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.74,0.333
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF041,Postflexion,Sebastes hopkinsi,10.1106,1.9926,3.321,Calanoida,Copepodite,0.666,0.3145
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF042,Flexion,Sebastes mystinus/entomelas,6.4944,1.3284,2.2878,Calanoida,Nauplii,,0.111
BBB2104,2021-04-06T18:16Z,2021-04-06T13:16,93.3,28,32.909683,-117.3841,30.03,505,RF042,Flexion,Sebastes mystinus/entomelas,6.4944,1.3284,2.2878,Calanoida,Copepodite,0.8325,0.4625
